aspect_id,judge,score
ca2f2eaab7,J5,3.0
ca3f434ce5,J1,0.0
ca3f434ce5,J2,0.0
ca3f434ce5,J3,0.0
ca3f434ce5,J4,0.0
ca3f434ce5,J5,0.0
ca50718535,J1,2.0
ca50718535,J2,1.0
ca50718535,J3,1.0
ca50718535,J4,2.0
ca50718535,J5,1.0
ca71194a8b,J1,-3.0
ca71194a8b,J2,-2.0
ca71194a8b,J3,-1.0
caadd55f62,J1,-5.0
caadd55f62,J2,-5.0
caadd55f62,J3,-5.0
caadd55f62,J4,-4.0
caadd55f62,J5,-4.0
cafa65f9b0,J1,0.0
cafa65f9b0,J2,1.0
cafa65f9b0,J3,0.0
cb7130f66d,J1,-5.0
cb7130f66d,J2,-5.0
cb7130f66d,J3,-5.0
cbac494cd5,J1,-1.0
cbac494cd5,J2,0.0
cbac494cd5,J3,1.0
cbcd237353,J1,1.0
cbcd237353,J2,1.0
cbcd237353,J3,1.0
cbe755e3e8,J1,0.0
cbe755e3e8,J2,1.0
cbe755e3e8,J3,1.0
cbe755e3e8,J4,2.0
cbe755e3e8,J5,0.0
cbeb2ae2c7,J1,2.75
cbeb2ae2c7,J2,3.5
cbeb2ae2c7,J3,3.0
cc040c80ca,J1,0.0
cc040c80ca,J2,-1.0
cc040c80ca,J3,-3.0
cc040c80ca,J4,1.0
cc040c80ca,J5,0.0
cc223825cf,J1,-1.0
cc223825cf,J2,0.0
cc223825cf,J3,1.0
cc258482b0,J1,2.5
cc258482b0,J2,2.5
cc258482b0,J3,3.0
cc26529a43,J1,1.0
cc26529a43,J2,1.0
cc26529a43,J3,1.0
cc431ebbcf,J1,0.0
cc431ebbcf,J2,1.0
cc431ebbcf,J3,1.0
cc431ebbcf,J4,1.0
cc431ebbcf,J5,1.0
cc5a545127,J1,1.0
cc5a545127,J2,2.0
cc5a545127,J3,2.0
cc5a545127,J4,1.0
cc5a545127,J5,1.0
cc64c50aa5,J1,-2.0
cc64c50aa5,J2,-1.0
cc64c50aa5,J3,0.0
cc64c50aa5,J4,-1.0
cc64c50aa5,J5,-1.0
cc68dd1258,J1,-5.0
cc68dd1258,J2,-5.0
cc68dd1258,J3,-5.0
cc68dd1258,J4,-5.0
cc68dd1258,J5,-5.0
cc6b5c1091,J1,2.25
cc6b5c1091,J2,2.25
cc6b5c1091,J3,2.25
cc6b5c1091,J4,2.25
cc6b5c1091,J5,2.5
cca5c42289,J1,3.75
cca5c42289,J2,3.75
cca5c42289,J3,3.5
cca5c42289,J4,3.75
cca5c42289,J5,4.0
cca8bda778,J1,-2.0
cca8bda778,J2,-2.0
cca8bda778,J3,-4.0
cca8bda778,J4,-2.0
cca8bda778,J5,-1.0
ccac24fdc5,J1,-5.0
ccac24fdc5,J2,-5.0
ccac24fdc5,J3,-5.0
cccb4a42cb,J1,-2.0
cccb4a42cb,J2,-4.0
cccb4a42cb,J3,-2.0
cccb4a42cb,J4,-2.0
cccb4a42cb,J5,-1.0
ccd3e02606,J1,-2.0
ccd3e02606,J2,-2.0
ccd3e02606,J3,-2.0
ccf8ab0ec7,J1,3.5
ccf8ab0ec7,J2,3.25
ccf8ab0ec7,J3,3.0
ccf8ab0ec7,J4,2.75
ccf8ab0ec7,J5,2.25
cd0302fc7b,J1,0.0
cd0302fc7b,J2,0.0
cd0302fc7b,J3,0.0
cd0302fc7b,J4,0.0
cd0302fc7b,J5,0.0
cd0991283d,J1,2.5
cd0991283d,J2,2.5
cd0991283d,J3,3.0
cd0991283d,J4,2.25
cd0991283d,J5,2.25
cd1fbea5b0,J1,-5.0
cd1fbea5b0,J2,-5.0
cd1fbea5b0,J3,-5.0
cd247aff3c,J1,-1.0
cd247aff3c,J2,-1.0
cd247aff3c,J3,0.0
cd247aff3c,J4,0.0
cd247aff3c,J5,-1.0
cd31888e8c,J1,-4.0
cd31888e8c,J2,-3.0
cd31888e8c,J3,-4.0
cd488f8f14,J1,1.0
cd488f8f14,J2,1.0
cd488f8f14,J3,1.0
cd488f8f14,J4,0.0
cd488f8f14,J5,0.0
cd48c02b8d,J1,2.5
cd48c02b8d,J2,2.75
cd48c02b8d,J3,2.5
cd48c02b8d,J4,2.25
cd48c02b8d,J5,2.5
cd4d0967de,J1,8.25
cd4d0967de,J2,5.75
cd4d0967de,J3,5.75
cd4d0967de,J4,5.25
cd4d0967de,J5,5.75
cd57fddb63,J1,0.0
cd57fddb63,J2,0.0
cd57fddb63,J3,-1.0
cd5c10d5b7,J1,3.25
cd5c10d5b7,J2,3.0
cd5c10d5b7,J3,3.25
cd5c10d5b7,J4,2.75
cd5c10d5b7,J5,3.0
cd5cc7c960,J1,2.75
cd5cc7c960,J2,3.5
cd5cc7c960,J3,3.0
cd5cc7c960,J4,2.5
cd5cc7c960,J5,3.0
cd5ef18d9e,J1,0.0
cd5ef18d9e,J2,0.0
cd5ef18d9e,J3,-1.0
cd80d43db8,J1,0.0
cd80d43db8,J2,0.0
cd80d43db8,J3,0.0
cd80d43db8,J4,0.0
cd80d43db8,J5,1.0
cd979d7066,J1,3.5
cd979d7066,J2,4.25
cd979d7066,J3,3.0
cd9a2578a2,J1,3.0
cd9a2578a2,J2,3.25
cd9a2578a2,J3,3.25
cd9a2578a2,J4,3.75
cd9a2578a2,J5,3.5
cdaf7501ab,J1,0.0
cdaf7501ab,J2,0.0
cdaf7501ab,J3,0.0
cdc5425249,J1,1.0
cdc5425249,J2,1.0
cdc5425249,J3,1.0
cdc5425249,J4,1.0
cdc5425249,J5,0.0
cdc7fc5567,J1,-1.0
cdc7fc5567,J2,0.0
cdc7fc5567,J3,-1.0
cdd1931aa5,J1,0.0
cdd1931aa5,J2,0.0
cdd1931aa5,J3,0.0
cdd1931aa5,J4,0.0
cdd1931aa5,J5,0.0
cde0d7cd5a,J1,-5.0
cde0d7cd5a,J2,-5.0
cde0d7cd5a,J3,-5.0
ce073a9b96,J1,0.0
ce073a9b96,J2,0.0
ce073a9b96,J3,0.0
ce073a9b96,J4,0.0
ce073a9b96,J5,0.0
ce37ea63a7,J1,2.5
ce37ea63a7,J2,2.5
ce37ea63a7,J3,2.75
ce496e48f2,J1,-4.0
ce496e48f2,J2,-4.0
ce496e48f2,J3,-3.0
ce496e48f2,J4,-3.0
ce496e48f2,J5,-3.0
ce5074aec1,J1,3.0
ce5074aec1,J2,2.5
ce5074aec1,J3,3.25
ce5074aec1,J4,3.5
ce5074aec1,J5,2.75
ce6f5e6bd1,J1,3.0
ce6f5e6bd1,J2,2.0
ce6f5e6bd1,J3,2.0
ce6f5e6bd1,J4,1.0
ce6f5e6bd1,J5,2.0
ce834569f3,J1,3.75
ce834569f3,J2,3.75
ce834569f3,J3,3.75
ce834569f3,J4,3.5
ce834569f3,J5,3.0
ce9ea5a043,J1,1.0
ce9ea5a043,J2,1.0
ce9ea5a043,J3,1.0
ce9ea5a043,J4,1.0
ce9ea5a043,J5,1.0
ceb1205f53,J1,-1.0
ceb1205f53,J2,-2.0
ceb1205f53,J3,0.0
ceb233bb0d,J1,1.75
ceb233bb0d,J2,1.75
ceb233bb0d,J3,1.25
cebf3f21a2,J1,0.0
cebf3f21a2,J2,0.0
cebf3f21a2,J3,0.0
cec950efa5,J1,-2.0
cec950efa5,J2,-2.0
cec950efa5,J3,-4.0
cec950efa5,J4,-3.0
cec950efa5,J5,-4.0
ced68c3cf9,J1,1.0
ced68c3cf9,J2,1.0
ced68c3cf9,J3,1.0
ced68c3cf9,J4,0.0
ced68c3cf9,J5,0.0
cee54407f8,J1,3.75
cee54407f8,J2,3.5
cee54407f8,J3,3.75
cee54407f8,J4,3.5
cee54407f8,J5,3.5
cf16031f00,J1,0.0
cf16031f00,J2,0.0
cf16031f00,J3,1.0
cf16031f00,J4,1.0
cf16031f00,J5,0.0
cf36a5d493,J1,-4.0
cf36a5d493,J2,-5.0
cf36a5d493,J3,-3.0
cf36a5d493,J4,-4.0
cf36a5d493,J5,-3.0
cf41d619d5,J1,0.0
cf41d619d5,J2,0.0
cf41d619d5,J3,0.0
cf5216359e,J1,3.25
cf5216359e,J2,3.25
cf5216359e,J3,3.5
cf5216359e,J4,3.75
cf5216359e,J5,3.25
cf80810e6b,J1,2.0
cf80810e6b,J2,1.0
cf80810e6b,J3,2.0
cf80810e6b,J4,0.0
cf80810e6b,J5,0.0
cf87a12338,J1,-1.0
cf87a12338,J2,0.0
cf87a12338,J3,-1.0
cf87a12338,J4,-1.0
cf87a12338,J5,-1.0
cf8e33c850,J1,0.0
cf8e33c850,J2,0.0
cf8e33c850,J3,0.0
cf90ff7839,J1,2.0
cf90ff7839,J2,3.0
cf90ff7839,J3,2.5
cf90ff7839,J4,2.25
cf90ff7839,J5,2.0
cfa3233b05,J1,1.0
cfa3233b05,J2,1.0
cfa3233b05,J3,1.0
cfa3233b05,J4,1.0
cfa3233b05,J5,1.0
cfbe05814b,J1,-4.0
cfbe05814b,J2,-2.0
cfbe05814b,J3,-3.0
cfbe05814b,J4,-4.0
cfbe05814b,J5,-3.0
cfc37db08d,J1,-5.0
cfc37db08d,J2,-5.0
cfc37db08d,J3,-5.0
cfcbed8c45,J1,1.0
cfcbed8c45,J2,0.0
cfcbed8c45,J3,1.0
cfe4fb36ad,J1,2.0
cfe4fb36ad,J2,0.0
cfe4fb36ad,J3,2.0
cfe4fb36ad,J4,0.0
cfe4fb36ad,J5,2.0
cfe6482c87,J1,4.25
cfe6482c87,J2,4.5
cfe6482c87,J3,3.5
cfe6482c87,J4,3.25
cfe6482c87,J5,3.25
cfefa52c3e,J1,-3.0
cfefa52c3e,J2,-3.0
cfefa52c3e,J3,-3.0
cfefa52c3e,J4,-1.0
cfefa52c3e,J5,-2.0
d004137607,J1,1.0
d004137607,J2,0.0
d004137607,J3,0.0
d026327d6a,J1,0.0
d026327d6a,J2,1.0
d026327d6a,J3,1.0
d026327d6a,J4,1.0
d026327d6a,J5,1.0
d03553ac58,J1,-3.0
d03553ac58,J2,-2.0
d03553ac58,J3,-3.0
d0379e708f,J1,3.0
d0379e708f,J2,3.25
d0379e708f,J3,3.25
d0379e708f,J4,3.5
d0379e708f,J5,3.25
d06d407757,J1,-1.0
d06d407757,J2,-1.0
d06d407757,J3,0.0
d06d407757,J4,-1.0
d06d407757,J5,-1.0
d06ef613da,J1,-1.0
d06ef613da,J2,1.0
d06ef613da,J3,-1.0
d0839699f8,J1,0.0
d0839699f8,J2,-2.0
d0839699f8,J3,0.0
d0839699f8,J4,0.0
d0839699f8,J5,0.0
d092b3f331,J1,-1.0
d092b3f331,J2,0.0
d092b3f331,J3,1.0
d0935fd9ea,J1,2.5
d0935fd9ea,J2,2.25
d0935fd9ea,J3,2.5
d0a2d80f6f,J1,0.0
d0a2d80f6f,J2,0.0
d0a2d80f6f,J3,-2.0
d0a39f3e8b,J1,3.0
d0a39f3e8b,J2,2.75
d0a39f3e8b,J3,3.0
d0a39f3e8b,J4,3.25
d0a39f3e8b,J5,3.0
d0b3aff547,J1,-1.0
d0b3aff547,J2,0.0
d0b3aff547,J3,1.0
d0b567a559,J1,-2.0
d0b567a559,J2,-1.0
d0b567a559,J3,0.0
d0b567a559,J4,0.0
d0b567a559,J5,-2.0
d0c46dac25,J1,-5.0
d0c46dac25,J2,-5.0
d0c46dac25,J3,-5.0
d0c46dac25,J4,-5.0
d0c46dac25,J5,-5.0
d0d71403bd,J1,-2.0
d0d71403bd,J2,-2.0
d0d71403bd,J3,-2.0
d0d71403bd,J4,-2.0
d0d71403bd,J5,-2.0
d0ef5c5d94,J1,-1.0
d0ef5c5d94,J2,-1.0
d0ef5c5d94,J3,-2.0
d0ef5c5d94,J4,-1.0
d0ef5c5d94,J5,0.0
d0f3e9e2c5,J1,-4.0
d0f3e9e2c5,J2,-3.0
d0f3e9e2c5,J3,-4.0
d0f61a14ec,J1,1.0
d0f61a14ec,J2,1.0
d0f61a14ec,J3,0.0
d0f61a14ec,J4,0.0
d0f61a14ec,J5,1.0
d10f3843dc,J1,-5.0
d10f3843dc,J2,-5.0
d10f3843dc,J3,-4.0
d10f3843dc,J4,-5.0
d10f3843dc,J5,-5.0
d11ab421af,J1,0.0
d11ab421af,J2,-1.0
d11ab421af,J3,0.0
d11ab421af,J4,-2.0
d11ab421af,J5,-2.0
d12b56e024,J1,3.0
d12b56e024,J2,3.5
d12b56e024,J3,3.25
d12b56e024,J4,3.0
d12b56e024,J5,3.5
d1385ff8fe,J1,2.0
d1385ff8fe,J2,0.0
d1385ff8fe,J3,0.0
d13abe73d2,J1,0.0
d13abe73d2,J2,1.0
d13abe73d2,J3,0.0
d13abe73d2,J4,0.0
d13abe73d2,J5,0.0
d1550d7b27,J1,-4.0
d1550d7b27,J2,-3.0
d1550d7b27,J3,-3.0
d1641581bf,J1,3.5
d1641581bf,J2,3.75
d1641581bf,J3,3.25
d1641581bf,J4,2.75
d1641581bf,J5,3.75
d1684ede47,J1,-1.0
d1684ede47,J2,-2.0
d1684ede47,J3,-2.0
d1684ede47,J4,-1.0
d1684ede47,J5,-2.0
d1783cd05c,J1,0.0
d1783cd05c,J2,0.0
d1783cd05c,J3,0.0
d1783cd05c,J4,-1.0
d1783cd05c,J5,-1.0
d17cd436e1,J1,-1.0
d17cd436e1,J2,0.0
d17cd436e1,J3,0.0
d17cd436e1,J4,-1.0
d17cd436e1,J5,-1.0
d19396c4bd,J1,0.0
d19396c4bd,J2,0.0
d19396c4bd,J3,0.0
d19396c4bd,J4,0.0
d19396c4bd,J5,1.0
d195a17d30,J1,2.5
d195a17d30,J2,2.75
d195a17d30,J3,2.5
d1f30d442d,J1,1.0
d1f30d442d,J2,2.0
d1f30d442d,J3,-1.0
d225296fe3,J1,2.25
d225296fe3,J2,2.75
d225296fe3,J3,2.75
d25a341301,J1,3.25
d25a341301,J2,3.5
d25a341301,J3,3.25
d267f8279b,J1,2.5
d267f8279b,J2,3.5
d267f8279b,J3,3.0
d267f8279b,J4,2.75
d267f8279b,J5,2.75
d271e36901,J1,-2.0
d271e36901,J2,-1.0
d271e36901,J3,-1.0
d271e36901,J4,-2.0
d271e36901,J5,-3.0
d29f8769b1,J1,0.0
d29f8769b1,J2,-1.0
d29f8769b1,J3,1.0
d2a0757391,J1,2.5
d2a0757391,J2,2.75
d2a0757391,J3,3.0
d2a0757391,J4,2.75
d2a0757391,J5,2.25
d2c1937f23,J1,0.0
d2c1937f23,J2,0.0
d2c1937f23,J3,0.0
d2c8e22c80,J1,0.0
d2c8e22c80,J2,0.0
d2c8e22c80,J3,-1.0
d2d83a9c56,J1,-5.0
d2d83a9c56,J2,-5.0
d2d83a9c56,J3,-5.0
d2e2f6180d,J1,3.25
d2e2f6180d,J2,3.0
d2e2f6180d,J3,3.5
d2e2f6180d,J4,2.75
d2e2f6180d,J5,2.5
d316780249,J1,0.0
d316780249,J2,0.0
d316780249,J3,0.0
d316780249,J4,1.0
d316780249,J5,-1.0
d31fc19801,J1,0.0
d31fc19801,J2,0.0
d31fc19801,J3,0.0
d31fc19801,J4,0.0
d31fc19801,J5,0.0
d325596385,J1,0.0
d325596385,J2,0.0
d325596385,J4,0.0
d329f6e01d,J1,1.0
d329f6e01d,J2,1.0
d329f6e01d,J3,1.0
d329f6e01d,J4,0.0
d329f6e01d,J5,0.0
d32a7b510d,J1,4.5
d32a7b510d,J2,4.25
d32a7b510d,J4,4.5
d34209b588,J1,1.75
d34209b588,J2,1.75
d34209b588,J3,1.25
d3568719a3,J1,2.0
d3568719a3,J2,2.0
d3568719a3,J3,2.5
d36e36dce3,J1,0.0
d36e36dce3,J2,-1.0
d36e36dce3,J3,-2.0
d36e36dce3,J4,-1.0
d36e36dce3,J5,-4.0
d36f5251b9,J1,0.0
d36f5251b9,J2,0.0
d36f5251b9,J3,0.0
d36f5251b9,J4,0.0
d36f5251b9,J5,0.0
d36ffdd485,J1,2.25
d36ffdd485,J2,1.75
d36ffdd485,J3,1.25
d37da93b3f,J1,-5.0
d37da93b3f,J2,-5.0
d37da93b3f,J3,-5.0
d37da93b3f,J4,-3.0
d37da93b3f,J5,-5.0
d39e6046e7,J1,2.75
d39e6046e7,J2,2.5
d39e6046e7,J3,3.0
d39e6046e7,J4,3.5
d39e6046e7,J5,2.75
d3a4b649c5,J1,0.0
d3a4b649c5,J2,0.0
d3a4b649c5,J3,0.0
d3a4b649c5,J4,0.0
d3a4b649c5,J5,0.0
d3a5b175b2,J1,2.25
d3a5b175b2,J2,3.0
d3a5b175b2,J3,2.75
d3a5b175b2,J4,2.75
d3a5b175b2,J5,2.75
d3d6d32b89,J1,0.0
d3d6d32b89,J2,2.0
d3d6d32b89,J3,-2.0
d3d6d32b89,J4,0.0
d3d6d32b89,J5,0.0
d3f474a6a9,J1,0.0
d3f474a6a9,J2,0.0
d3f474a6a9,J3,0.0
d40755cc9b,J1,-3.0
d40755cc9b,J2,-5.0
d40755cc9b,J3,-5.0
d40755cc9b,J4,-4.0
d40755cc9b,J5,-5.0
d41ba6e91d,J1,1.0
d41ba6e91d,J2,1.0
d41ba6e91d,J3,2.0
d41ba6e91d,J4,1.0
d41ba6e91d,J5,1.0
d43abb1e7a,J1,-1.0
d43abb1e7a,J2,3.0
d43abb1e7a,J3,2.0
d43abb1e7a,J4,1.0
d43abb1e7a,J5,2.0
d45c0d95fd,J1,0.0
d45c0d95fd,J2,1.0
d45c0d95fd,J3,0.0
d45c0d95fd,J4,0.0
d45c0d95fd,J5,0.0
d47d6a298f,J1,0.0
d47d6a298f,J2,-1.0
d47d6a298f,J3,-1.0
d4817da136,J1,0.0
d4817da136,J2,0.0
d4817da136,J3,0.0
d4b3c93ad5,J1,0.0
d4b3c93ad5,J2,0.0
d4b3c93ad5,J3,-1.0
d4b3c93ad5,J4,-1.0
d4b3c93ad5,J5,0.0
d4fbd742ce,J1,3.0
d4fbd742ce,J2,2.5
d4fbd742ce,J3,2.25
d4fbd742ce,J4,2.25
d4fbd742ce,J5,2.0
d518acaed4,J1,2.0
d518acaed4,J2,1.0
d518acaed4,J3,3.0
d518acaed4,J4,2.0
d518acaed4,J5,2.0
d51cddc4e2,J1,1.0
d51cddc4e2,J2,2.0
d51cddc4e2,J3,0.0
d52f3e8a30,J1,0.0
d52f3e8a30,J2,0.0
d52f3e8a30,J3,0.0
d57cd699f9,J1,2.5
d57cd699f9,J2,3.0
d57cd699f9,J3,3.0
d57cd699f9,J4,2.75
d57cd699f9,J5,3.0
d586265457,J1,1.0
d586265457,J2,1.0
d586265457,J3,0.0
d586265457,J4,1.0
d586265457,J5,0.0
d5c6009403,J1,3.25
d5c6009403,J2,2.75
d5c6009403,J3,3.0
d5c6009403,J4,3.25
d5c6009403,J5,3.0
d5cbffc4c2,J1,1.75
d5cbffc4c2,J2,2.0
d5cbffc4c2,J3,1.75
d5ce976dad,J1,-1.0
d5ce976dad,J2,-2.0
d5ce976dad,J3,-2.0
d5ce976dad,J4,-2.0
d5ce976dad,J5,-2.0
d5e88dcc16,J1,0.0
d5e88dcc16,J2,0.0
d5e88dcc16,J3,0.0
d62df101e6,J1,1.0
d62df101e6,J2,1.0
d62df101e6,J3,1.0
d62df101e6,J4,0.0
d62df101e6,J5,0.0
d6514d8d52,J1,0.0
d6514d8d52,J2,0.0
d6514d8d52,J3,0.0
d66a136858,J1,0.0
d66a136858,J2,0.0
d66a136858,J3,0.0
d66a136858,J4,0.0
d66a136858,J5,0.0
d66a531bba,J1,0.0
d66a531bba,J2,-1.0
d66a531bba,J3,-1.0
d68034b2f9,J1,-3.0
d68034b2f9,J2,-3.0
d68034b2f9,J3,-2.0
d68034b2f9,J4,-5.0
d68034b2f9,J5,-1.0
d685503191,J1,-1.0
d685503191,J2,0.0
d685503191,J3,0.0
d6fa956a74,J1,-2.0
d6fa956a74,J2,-1.0
d6fa956a74,J3,0.0
d706fa59f7,J1,2.0
d706fa59f7,J2,1.0
d706fa59f7,J3,0.0
d71c7c1bbd,J1,-3.0
d71c7c1bbd,J2,1.0
d71c7c1bbd,J4,2.0
d7279c0b20,J1,0.0
d7279c0b20,J2,0.0
d7279c0b20,J3,0.0
d72d7f8c8b,J1,2.75
d72d7f8c8b,J2,2.5
d72d7f8c8b,J3,2.0
d735a33651,J1,0.0
d735a33651,J2,0.0
d735a33651,J3,0.0
d74f194ba3,J1,-2.0
d74f194ba3,J2,-2.0
d74f194ba3,J3,-2.0
d74f194ba3,J4,-3.0
d74f194ba3,J5,-3.0
d76411e035,J1,2.0
d76411e035,J2,3.25
d76411e035,J3,2.75
d76411e035,J4,3.0
d76411e035,J5,3.0
d7a8cfa161,J1,0.0
d7a8cfa161,J2,1.0
d7a8cfa161,J3,1.0
d7a8cfa161,J4,1.0
d7a8cfa161,J5,1.0
d7b107fc54,J1,-5.0
d7b107fc54,J2,-5.0
d7b107fc54,J3,-5.0
d7b107fc54,J4,-5.0
d7b107fc54,J5,-5.0
d7b542e423,J1,0.0
d7b542e423,J2,1.0
d7b542e423,J3,0.0
d7b7ae25ac,J1,0.0
d7b7ae25ac,J2,1.0
d7b7ae25ac,J3,1.0
d7b7ae25ac,J4,0.0
d7b7ae25ac,J5,0.0
d7c050be30,J1,-3.0
d7c050be30,J2,-3.0
d7c050be30,J3,-2.0
d7c050be30,J4,-3.0
d7c050be30,J5,-2.0
d7e996009b,J1,3.0
d7e996009b,J2,2.5
d7e996009b,J3,2.0
d7f157c86e,J1,-3.0
d7f157c86e,J2,-3.0
d7f157c86e,J3,-4.0
d805b0a245,J1,-2.0
d805b0a245,J2,-3.0
d805b0a245,J3,-3.0
d811a3837b,J1,-5.0
d811a3837b,J2,-4.0
d811a3837b,J3,-5.0
d811a3837b,J4,-4.0
d811a3837b,J5,-2.0
d817262248,J1,-4.0
d817262248,J2,-4.0
d817262248,J3,-4.0
d817d8ac41,J1,0.0
d817d8ac41,J2,-1.0
d817d8ac41,J3,0.0
d817d8ac41,J4,2.0
d817d8ac41,J5,0.0
d83f0d5a4b,J1,1.0
d83f0d5a4b,J2,1.0
d83f0d5a4b,J3,0.0
d83f0d5a4b,J4,0.0
d83f0d5a4b,J5,0.0
d844b95ac2,J1,2.0
d844b95ac2,J2,2.0
d844b95ac2,J3,2.0
d85268e56d,J1,0.0
d85268e56d,J2,-1.0
d85268e56d,J3,-1.0
d872c96579,J1,1.0
d872c96579,J2,1.0
d872c96579,J3,1.0
d872c96579,J4,-1.0
d872c96579,J5,-1.0
d88a18ed96,J1,-1.0
d88a18ed96,J2,0.0
d88a18ed96,J3,0.0
d88a18ed96,J4,0.0
d88a18ed96,J5,0.0
d890d0de10,J1,3.5
d890d0de10,J2,3.0
d890d0de10,J3,2.75
d890d0de10,J4,2.5
d890d0de10,J5,2.5
d8a8330921,J1,1.0
d8a8330921,J2,1.0
d8a8330921,J3,1.0
d8a8330921,J4,1.0
d8a8330921,J5,2.0
d8aacfd07c,J1,3.75
d8aacfd07c,J2,3.25
d8aacfd07c,J3,3.25
d8bda5ee97,J1,-4.0
d8bda5ee97,J2,-4.0
d8bda5ee97,J3,-5.0
d8bda5ee97,J4,-5.0
d8bda5ee97,J5,-5.0
d8c3885556,J1,4.0
d8c3885556,J2,3.5
d8c3885556,J3,4.0
d8c3885556,J4,3.5
d8c3885556,J5,3.5
d8c4ed938f,J1,4.0
d8c4ed938f,J2,3.5
d8c4ed938f,J3,3.5
d8c4ed938f,J4,3.75
d8c4ed938f,J5,3.75
d8d9d4386f,J1,3.5
d8d9d4386f,J2,3.0
d8d9d4386f,J3,3.25
d8d9d4386f,J4,2.5
d8d9d4386f,J5,2.75
d8db1c3a1b,J1,0.0
d8db1c3a1b,J2,0.0
d8db1c3a1b,J3,0.0
d8db1c3a1b,J4,0.0
d8db1c3a1b,J5,0.0
d8dcb95ee0,J1,1.0
d8dcb95ee0,J2,1.0
d8dcb95ee0,J3,1.0
d8dcb95ee0,J4,1.0
d8dcb95ee0,J5,1.0
d902a1db3b,J1,2.25
d902a1db3b,J2,2.25
d902a1db3b,J3,2.5
d902a1db3b,J4,2.0
d902a1db3b,J5,2.5
d91aa6eceb,J1,2.5
d91aa6eceb,J2,3.25
d91aa6eceb,J3,3.75
d929e9a8d2,J1,0.0
d929e9a8d2,J2,-2.0
d929e9a8d2,J3,-2.0
d942699be2,J1,0.0
d942699be2,J2,0.0
d942699be2,J3,0.0
d942699be2,J4,0.0
d942699be2,J5,0.0
d961730f02,J1,0.0
d961730f02,J2,1.0
d961730f02,J3,1.0
d969270a2d,J1,3.25
d969270a2d,J2,4.0
d969270a2d,J3,3.5
d969270a2d,J4,4.0
d969270a2d,J5,3.25
d9802aeab6,J1,0.0
d9802aeab6,J2,-1.0
d9802aeab6,J3,-1.0
d993605d61,J1,-1.0
d993605d61,J2,-1.0
d993605d61,J3,0.0
d993605d61,J4,0.0
d993605d61,J5,-1.0
d9c2161b27,J1,0.0
d9c2161b27,J2,0.0
d9c2161b27,J3,0.0
d9c2161b27,J4,0.0
d9c2161b27,J5,0.0
d9d6ebc812,J1,3.75
d9d6ebc812,J2,4.0
d9d6ebc812,J3,3.75
d9d6ebc812,J4,2.75
d9d6ebc812,J5,3.0
d9f2dbe8f8,J1,-2.0
d9f2dbe8f8,J2,-2.0
d9f2dbe8f8,J3,-3.0
d9fa881e9e,J1,0.0
d9fa881e9e,J2,1.0
d9fa881e9e,J3,2.0
da066e72a4,J1,-2.0
da066e72a4,J2,-3.0
da066e72a4,J3,-4.0
da066e72a4,J4,-2.0
da066e72a4,J5,-2.0
da068c3bd7,J1,3.0
da068c3bd7,J2,1.0
da068c3bd7,J3,1.0
da068c3bd7,J4,1.0
da068c3bd7,J5,2.0
da07524c6b,J1,1.0
da07524c6b,J2,2.0
da07524c6b,J3,2.0
da07524c6b,J4,2.0
da07524c6b,J5,2.0
da148f09b9,J1,4.0
da148f09b9,J2,4.0
da148f09b9,J3,3.25
da148f09b9,J4,4.0
da148f09b9,J5,3.25
da189105bf,J1,1.0
da189105bf,J2,1.0
da189105bf,J3,1.0
da189105bf,J4,1.0
da189105bf,J5,2.0
da80b07caa,J1,3.0
da80b07caa,J2,3.25
da80b07caa,J3,3.25
da80b07caa,J4,3.5
da80b07caa,J5,3.5
da85b9a14a,J1,0.0
da85b9a14a,J2,0.0
da85b9a14a,J3,0.0
da8885f9f0,J1,2.75
da8885f9f0,J2,2.0
da8885f9f0,J3,1.75
da8cf3cc8c,J1,-1.0
da8cf3cc8c,J2,-2.0
da8cf3cc8c,J3,-2.0
da8cf3cc8c,J4,-2.0
da8cf3cc8c,J5,-2.0
da9700999b,J1,2.0
da9700999b,J2,1.0
da9700999b,J3,0.0
da9700999b,J4,1.0
da9700999b,J5,-2.0
dab0eb5501,J1,1.25
dab0eb5501,J2,1.25
dab0eb5501,J3,1.75
dadc705fdd,J1,-1.0
dadc705fdd,J2,0.0
dadc705fdd,J3,0.0
dadc705fdd,J4,0.0
dadc705fdd,J5,0.0
dae7138279,J1,0.0
dae7138279,J2,0.0
dae7138279,J3,0.0
daf6eb0e56,J1,0.0
daf6eb0e56,J2,0.0
daf6eb0e56,J3,0.0
daf6eb0e56,J4,0.0
daf6eb0e56,J5,-1.0
dafb07836b,J1,2.25
dafb07836b,J2,2.0
dafb07836b,J3,2.25
db0f8dc1ca,J1,1.0
db0f8dc1ca,J2,1.0
db0f8dc1ca,J3,0.0
db0f8dc1ca,J4,0.0
db0f8dc1ca,J5,1.0
db2ce83403,J1,2.75
db2ce83403,J2,3.0
db2ce83403,J3,2.75
db2ce83403,J4,3.25
db2ce83403,J5,2.75
db429486a6,J1,-2.0
db429486a6,J2,-1.0
db429486a6,J3,0.0
db429486a6,J4,-1.0
db429486a6,J5,-3.0
db42c2d3bc,J1,3.5
db42c2d3bc,J2,3.0
db42c2d3bc,J3,4.0
db42c2d3bc,J4,3.0
db42c2d3bc,J5,3.25
db535da3cd,J1,3.0
